ID,CAT,SCAT,TTL,DESC,NT,KV,UN,PL,CS,EW,SS,DS,TC,PM,EP,EO,TBBC
146,Overhead line,HVAC,1 × Mango SCST 306 MVA,"Overhead lines single circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,400338.7889426249,410295.1443123939,85489.3853989813,0.0,49356.710703194825,0.0,90191.58112321272,209981.31635030193,143568.44720496895,1389221.3740356783
147,Overhead line,HVAC,1 × Olive SCST 368 MVA,"Overhead lines single circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,423494.5561460098,410295.1443123939,85489.3853989813,0.0,50349.976641532616,0.0,91184.8470615505,209981.31635030193,143568.44720496895,1414363.673115739
148,Overhead line,HVAC,2 × Lemon SCST 446 MVA,"Overhead lines single circuit single tower, twin conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,413912.85937219544,410295.1443123939,148007.6332767402,0.0,53021.51951016533,0.0,93856.38993018318,209981.31635030193,143568.44720496895,1472643.309956949
149,Overhead line,HVAC,2 × Lychee SCST 491 MVA,"Overhead lines single circuit single tower, twin conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,418112.24499528686,410295.1443123939,148007.6332767402,0.0,53201.65203027256,0.0,94036.52245029043,209981.31635030193,143568.44720496895,1477202.9606202547
150,Overhead line,HVAC,3 × Mango SCST 917 MVA,"Overhead lines single circuit single tower, triple conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 220,km,459425.91904781404,410295.1443123939,210525.88115449916,0.0,58056.35030105005,0.0,98891.22072106793,209981.31635030193,143568.44720496895,1590744.279092096
151,Overhead line,HVAC,1 × Grape DCST 214 MVA,"Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,325673.59622384404,306744.04074702883,157067.44991511034,0.0,44082.81782381032,0.0,80755.12345383712,167030.59255137655,113869.5652173913,1195223.1859323985
152,Overhead line,HVAC,Stage 1 development: 1 × Grape DCST 214 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,244255.19716788305,306744.04074702883,78533.72495755517,0.0,44082.81782381032,0.0,80755.12345383712,167030.59255137655,113869.5652173913,1035271.0619188824
153,Overhead line,HVAC,Stage 2 development: 1 × Grape DCST 214 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,81418.39905596101,0.0,78533.72495755517,0.0,0.0,0.0,80755.12345383712,0.0,0.0,240707.2474673533
154,Overhead line,HVAC,1 × Lemon DCST 267 MVA,"Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,333295.40047574195,306744.04074702883,157067.44991511034,0.0,44409.75488815348,0.0,81082.0605181803,167030.59255137655,113869.5652173913,1203498.864312983
155,Overhead line,HVAC,Stage 1 development: 1 × Lemon DCST 267 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,249971.55035680643,306744.04074702883,78533.72495755517,0.0,44409.75488815348,0.0,81082.0605181803,167030.59255137655,113869.5652173913,1041641.289236492
156,Overhead line,HVAC,Stage 2 development: 1 × Lemon DCST 267 MVA,"Second circuit strung on the vacant side of the double circuit tower. This reflects stage 2 of developing an Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,83323.85011893549,0.0,78533.72495755517,0.0,0.0,0.0,81082.0605181803,0.0,0.0,242939.63559467095
157,Overhead line,HVAC,1 × Mango DCST 367 MVA,"Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,348539.00897953764,306744.04074702883,157067.44991511034,0.0,45063.62901683981,0.0,81735.9346468666,167030.59255137655,113869.5652173913,1220050.221074151
158,Overhead line,HVAC,Stage 1 development: 1 × Mango DCST 367 MVA,"Construction of a double circuit tower with initially a single circuit strung. This reflects stage 1 of developing an Overhead lines double circuit single tower, single conductor per phase. Rating calculated for summer day, 1m/s wind speed, and air temperature of 35oC.","1. Plant amount includes: Strain + Structural tower associated costs (steel tower with single earth peak, structural foundation steel, foundation leg steel, climbing barrier, fittings, insulators) and insulator and conductor. 85% suspension, 15% strain and 400m span. Sag and OPGW has been appropriately assigned
2. Civil and structural works includes: Tower concrete footing, soil tests, installation of tower and foundations
3. Electrical works includes: installation of conductor (setup, draw wires,stringing, clamping off), installation of OHEW/OPGW (draw wire, stringing, clamping off)
4. Secondary system and testing and commissioning is accounted in the terminating end in the substation switchbay cost", 132,km,261404.25673465326,306744.04074702883,78533.72495755517,0.0,45063.62901683981,0.0,81735.9346468666,167030.59255137655,113869.5652173913,1054381.7438717117
